ref_state_id,state_name,ref_district_id,district_name,cattle,buffalo,sheep,goat,horse,pony,mule,donkey,camel,pig,Total_poultry
23,Madhya Pradesh,753,MORENA,108548,685578,14607,165323,348,38,256,498,59,4386,164252
23,Madhya Pradesh,754,NEEMUCH,237347,169746,6701,166426,451,0,0,123,301,1115,46746
23,Madhya Pradesh,755,DHAR,663537,279509,5353,687834,391,8,1,212,0,355,677395
23,Madhya Pradesh,756,BHIND,126126,424230,12516,184256,241,3,7,98,212,4962,15742
23,Madhya Pradesh,757,KHARGONE,612923,274497,2568,425712,201,13,0,222,0,2117,453412
23,Madhya Pradesh,758,ALIRAJPUR,362015,73417,1466,498099,10,0,7,271,0,20,1351543
23,Madhya Pradesh,759,GUNA,374738,300904,2057,140961,185,0,1,429,19,2564,49192
23,Madhya Pradesh,760,UJJAIN,265521,352004,1978,265505,969,138,5,150,20,3000,173307
23,Madhya Pradesh,761,DINDORI,448069,62845,309,75530,107,33,0,7,0,4457,219140
23,Madhya Pradesh,762,BURHANPUR,137834,54672,30070,121851,207,1,1,102,0,231,99746
23,Madhya Pradesh,763,BALAGHAT,605928,186805,35,328851,104,0,0,10,0,5683,657195
23,Madhya Pradesh,764,VIDISHA,314682,161822,816,88020,162,49,3,113,0,461,67653
23,Madhya Pradesh,765,SHEOPUR,264113,198624,8591,203050,140,1,26,300,60,2849,94587
23,Madhya Pradesh,766,CHHINDWARA,712157,167074,336,368674,274,128,0,174,7,1199,667474
23,Madhya Pradesh,767,RATLAM,319748,193437,2425,282104,513,0,10,56,20,806,347617
23,Madhya Pradesh,768,BHOPAL,124565,111371,715,50076,135,14,21,7,2,3359,1174428
23,Madhya Pradesh,769,GWALIOR,146644,269483,18576,154554,279,31,407,747,279,2391,129798
23,Madhya Pradesh,770,SATNA,579909,244153,20241,289844,103,260,357,180,0,6398,39245
23,Madhya Pradesh,771,SIDHI,520013,110308,12795,299223,11,0,6,32,0,8684,333337
23,Madhya Pradesh,772,TIKAMGARH,307206,316146,35662,364233,441,147,3,73,2,4344,236332
23,Madhya Pradesh,773,DEWAS,387133,249338,45,246694,282,1,0,96,1,982,185062
23,Madhya Pradesh,774,UMARIA,330607,51632,3969,97151,18,0,0,6,0,2146,44668
23,Madhya Pradesh,775,MANDLA,486200,82098,102,109461,59,0,0,1,4,17160,362429
23,Madhya Pradesh,776,SINGRAULI,549102,81239,4321,227350,15,92,5,9,0,2291,167494
23,Madhya Pradesh,777,REWA,662769,261655,24145,292711,114,8,1,12,0,11701,199650
23,Madhya Pradesh,778,ANUPPUR,380613,63566,117,74527,117,0,0,1,0,2315,367497
23,Madhya Pradesh,779,BETUL,573205,173775,2360,233219,393,10,2,299,10,3454,525215
23,Madhya Pradesh,780,HARDA,159487,83911,102,76337,216,0,0,1,0,279,34276
23,Madhya Pradesh,781,DATIA,114229,290054,14309,163737,101,38,299,538,3,3470,37947
23,Madhya Pradesh,782,RAJGARH,271753,483042,1189,171777,358,5,0,245,0,2494,244739
23,Madhya Pradesh,783,CHHATARPUR,303664,397354,16661,435965,578,9,993,739,4,15596,168596
23,Madhya Pradesh,784,DAMOH,480106,137718,2409,151180,165,22,1,42,0,3828,30653
23,Madhya Pradesh,785,AGAR MALWA,159108,161642,1119,143352,282,0,0,179,72,354,96469
23,Madhya Pradesh,786,SEONI,445612,113909,91,214520,115,11,12,23,0,1540,273245
23,Madhya Pradesh,787,EAST NIMAR,373827,170331,136,211682,144,47,0,56,0,355,118692
23,Madhya Pradesh,788,SHAJAPUR,163296,213622,107,106282,225,0,0,65,0,979,116701
23,Madhya Pradesh,789,BARWANI,420132,144617,3295,441719,76,0,0,94,10,1462,826926
23,Madhya Pradesh,790,RAISEN,454429,138604,1339,141671,172,11,0,85,0,595,125327
23,Madhya Pradesh,791,JABALPUR,294821,101598,1013,124914,76,1,0,4,1,4991,2658848
23,Madhya Pradesh,792,SHAHDOL,524536,115837,3984,139300,10,0,0,0,0,3623,144981
23,Madhya Pradesh,793,PANNA,365515,197897,10856,203125,59,18,27,392,0,7337,42042
23,Madhya Pradesh,794,KATNI,381404,97825,1730,148375,120,13,59,39,0,5722,88380
23,Madhya Pradesh,795,INDORE,239874,173194,219,144673,659,3,1,32,11,749,679528
23,Madhya Pradesh,796,Mandsaur,263951,254333,10495,218516,804,0,0,189,649,1225
27,Maharashtra,497,Nandurbar,304305,73966,36210,323264,224,0,0,198,9,7314,940194
27,Maharashtra,498,Dhule,354544,97659,492632,332041,907,0,0,74,5,9116,2039025
27,Maharashtra,499,Jalgaon,577302,269105,70471,433156,1053,175,16,342,93,9599,1030660
27,Maharashtra,500,Buldhana,461529,134148,125280,364689,356,23,8,328,5,5251,400121
27,Maharashtra,501,Akola,233271,49797,9581,151076,342,0,0,2364,1,1356,188029
27,Maharashtra,502,Washim,168091,53826,9394,127477,125,0,36,59,2,7193,127107
27,Maharashtra,503,Amravati,464967,129627,83200,340681,409,117,1,1591,1,4801,1389783
27,Maharashtra,504,Wardha,275880,46649,5358,161359,35,0,0,26,1,590,274733
27,Maharashtra,505,Nagpur,418548,72482,15476,289098,73,0,0,47,5,1909,1365358
27,Maharashtra,506,Bhandara,213036,106861,3169,199183,46,0,0,12,3,83,315774
27,Maharashtra,507,Gondia,292627,92527,1189,194975,73,0,2,0,0,366,641543
27,Maharashtra,508,Gadchiroli,459471,66259,18605,239587,2,0,0,0,0,25210,1018969
27,Maharashtra,509,Chandrapur,395914,64038,50465,240280,11,2,0,20,2,1556,672089
27,Maharashtra,510,Yavatmal,596113,88384,22587,349979,308,21,2,198,19,1406,886784
27,Maharashtra,511,Nanded,502428,236386,76893,318564,457,0,12,4634,125,6529,557371
27,Maharashtra,512,Hingoli,232203,74125,16907,154284,112,57,0,71,0,1670,171869
27,Maharashtra,513,Parbhani,299861,98495,31673,171698,293,16,0,656,7,6428,173237
27,Maharashtra,514,Jalna,421975,82073,30534,300988,273,8,0,200,2,4074,294119
27,Maharashtra,515,Aurangabad,538572,94430,88244,431182,643,40,11,325,6,10646,602141
27,Maharashtra,516,Nashik,895050,221234,243373,626644,1485,7,15,274,22,7616,8013261
27,Maharashtra,517,Thane,79522,92521,1827,60045,214,3,8,53,0,1961,2976468
27,Maharashtra,519,Mumbai,3226,24388,458,6389,80,20,1,38,13,406,20063
27,Maharashtra,520,Raigad,176906,62225,2203,90188,235,0,0,11,7,513,4044852
27,Maharashtra,521,Pune,846745,298148,290633,575905,3148,12,410,223,42,11439,16406458
27,Maharashtra,522,Ahmednagar,1378303,221355,285751,1194052,2434,63,2,825,5,5466,8971487
27,Maharashtra,523,Beed,496368,258440,68693,468149,507,4,0,481,3,3803,1540090
27,Maharashtra,524,Latur,257508,257187,35094,148886,296,6,3,438,14,6165,504048
27,Maharashtra,525,Osmanabad,362422,188446,22131,217400,269,5,2,26,25,590,759610
27,Maharashtra,526,Solapur,745404,496454,125386,962504,581,59,29,1903,30,10457,3099062
27,Maharashtra,527,Satara,352436,326896,185905,364348,757,0,0,767,2,313,3995976
27,Maharashtra,528,Ratnagiri,235060,41112,1212,38161,20,0,2,115,1,128,859984
27,Maharashtra,529,Sindhudurg,105920,51334,22,30935,3,0,0,0,0,1364,919101
27,Maharashtra,530,Kolhapur,283637,568884,96176,130053,1085,37,9,36,5,806,3380613
27,Maharashtra,531,Sangli,324756,493998,130754,454125,1106,9,3,1223,0,3317,3744287
27,Maharashtra,678,Palghar,238404,70233,2843,113538,235,11,109,14,10,1559,1973499,166220
14,Manipur,272,Senapati,31828,12490,2849,10393,1,3,0,0,0,33385,477638
14,Manipur,273,Tamenglong,10140,3273,64,3456,75,9,0,0,0,11291,228476
14,Manipur,274,Churachandpur,23480,7259,574,3587,5,49,0,0,0,24289,159717
14,Manipur,275,Bishnupur,40228,926,42,2127,10,87,0,0,0,46663,1414731
14,Manipur,276,Thoubal,25982,492,358,3627,29,22,0,0,0,32178,931460
14,Manipur,277,Imphal West,26517,569,386,5297,40,571,0,0,0,19746,1075519
14,Manipur,278,Imphal East,40644,481,1165,7607,3,163,0,2,0,28442,782453
14,Manipur,279,Ukhrul,10810,9149,41,1219,0,2,0,0,0,25907,641464
14,Manipur,280,Chandel,14843,1591,442,1384,2,12,0,0,0,13354,186179
17,Meghalaya,293,West Garo Hills,223021,937,10689,94962,7,0,0,0,0,117679,1071760
17,Meghalaya,294,East Garo Hills,77272,0,0,37889,0,0,0,0,0,54654,409399
17,Meghalaya,295,South Garo Hills,74686,3,20,34160,0,3,0,0,0,53753,559243
17,Meghalaya,296,West Khasi Hills,78453,3779,1469,35356,157,26,0,0,0,66016,623516
17,Meghalaya,297,Ri Bhoi,54562,4259,13,14629,2,10,0,0,0,53679,538527
17,Meghalaya,298,East Khasi Hills,77909,779,1932,58783,2,0,0,0,0,154787,653304
17,Meghalaya,299,West Jaintia Hills,57622,1706,50,14042,0,0,0,0,0,60890,266985
17,Meghalaya,668,East Jaintia Hills,55614,1124,0,10170,0,0,0,0,0,23102,131351
17,Meghalaya,677,North Garo Hills,72675,20,7,2745,0,0,0,0,0,58558,616068
17,Meghalaya,683,South West Garo Hills,99024,1187,1474,58297,0,2,0,0,0,36149,327417
17,Meghalaya,684,South West Khasi Hills,32732,1920,25,36470,60,4,0,0,0,27097,181962
15,Mizoram,893,AIZAWL,10435,58,0,517,7,7,0,0,0,82045,694430
15,Mizoram,894,CHAMPHAI,8884,789,41,922,15,49,0,0,0,47135,280715
15,Mizoram,895,KOLASIB,6663,530,119,1603,7,10,0,0,0,35390,169507
15,Mizoram,896,LAWNGTLAI,5785,126,110,2647,10,0,0,0,0,30666,207120
15,Mizoram,897,LUNGLEI,5663,25,0,4709,0,6,0,0,0,35824,281721
15,Mizoram,898,MAMIT,2813,11,10,1371,1,0,0,0,0,25910,133590
15,Mizoram,899,SIAHA,2580,397,199,2549,0,0,0,0,0,17651,122163
15,Mizoram,900,SERCHHIP,2878,173,6,502,21,26,8,0,0,17844,158564
21,Odisha,370,Bargarh,244755,4825,62884,175820,5,0,0,0,0,1947,593170
21,Odisha,371,Jharsuguda,95638,1524,6956,57052,0,0,0,0,0,1330,142920
21,Odisha,372,Sambalpur,247795,5898,18840,200748,0,0,0,0,0,6453,519190
21,Odisha,373,Deogarh,128338,1571,1936,101691,0,0,0,0,0,832,179909
21,Odisha,374,Sundargarh,459733,17094,21158,576052,13,0,0,0,0,30219,1449266
21,Odisha,375,Kendujhar,626833,5707,51040,517321,13,0,0,0,0,3166,2023721
21,Odisha,376,Mayurbhanj,673442,8569,98674,1050151,8,3,0,1,0,18324,3761128
21,Odisha,377,Baleshwar,622128,1342,1987,313395,1,2,0,0,0,2851,1652494
21,Odisha,378,Bhadrak,452147,3489,842,107591,2,0,0,4,0,270,345067
21,Odisha,379,Kendrapara,322484,14561,15675,112532,0,0,1,0,0,1079,445595
21,Odisha,380,Jagatsinghapur,209978,10761,12101,107573,4,1,0,0,0,858,494937
21,Odisha,381,Cuttack,548770,14827,67753,221665,5,2,2,1,0,932,1403204
21,Odisha,382,Jajapur,478510,3895,10098,186456,8,0,0,0,0,4443,328773
21,Odisha,383,Dhenkanal,376196,13729,19429,164167,3,0,0,0,0,367,795049
21,Odisha,384,Anugul,364263,6321,35110,200353,1,0,0,0,0,1461,221122
21,Odisha,385,Nayagarh,210092,12363,34629,102397,1,0,0,0,0,0,670909
21,Odisha,386,Khordha,276331,9636,26974,79402,14,0,13,0,0,1290,1575988
21,Odisha,387,Puri,367150,13524,24774,111717,5,0,0,0,7,1241,597382
21,Odisha,388,Ganjam,445913,46775,165614,235336,15,0,0,59,1,3784,2939024
21,Odisha,389,Gajapati,167664,5454,9853,139274,0,0,0,4,0,7657,364483
21,Odisha,390,Kandhamal,261008,48739,6803,269391,0,0,0,0,0,5627,473199
21,Odisha,391,Boudh,129631,6730,64545,115103,0,0,0,0,0,156,106865
21,Odisha,392,Sonepur,112333,2570,44787,108787,1,19,0,0,0,738,354398
21,Odisha,393,Balangir,312205,20760,92209,313982,1,0,0,0,0,1475,2147654
21,Odisha,394,Nuapada,155571,12659,29903,80190,1,0,0,12,0,647,301749
21,Odisha,395,Kalahandi,284533,21432,80834,257495,5,0,0,1,0,2283,812278
21,Odisha,396,Rayagada,247259,48268,21561,154622,0,0,0,0,0,8278,466503
21,Odisha,397,Nabarangpur,338681,27882,102986,63027,0,0,0,0,0,3929,664686
21,Odisha,398,Koraput,443778,61019,128662,143646,7,0,0,1,0,6485,1009944
21,Odisha,399,Malkangiri,300811,6400,20532,126516,3,0,2,0,0,17040,598650
3,Punjab,35,Gurdaspur,181922,208957,911,9290,1064,10,19,45,0,2654,877576
3,Punjab,36,Kapurthala,72682,103096,211,5039,154,27,55,1,0,743,168716
3,Punjab,37,Jalandhar,150699,187876,984,12184,574,0,12,1,0,1367,135285
3,Punjab,38,Hoshiarpur,151907,169082,1502,12979,747,75,51,20,0,1786,1117623
3,Punjab,39,Nawanshahr (Sbs Nagar),62678,87661,357,5226,116,0,45,0,0,215,127581
3,Punjab,40,Fatehgarh Sahib,68655,113268,834,6455,195,4,21,8,2,2506,402641
3,Punjab,41,Ludhiana,227300,371622,2650,29100,1483,54,251,22,2,6755,2753613
3,Punjab,42,Moga,109048,168012,2126,16251,564,0,24,44,2,1824,136744
3,Punjab,43,Firozepur,91179,170646,2099,9894,329,13,12,8,1,676,483159
3,Punjab,44,Muktsar,113102,116110,7529,31635,835,1,239,56,6,382,166055
3,Punjab,45,Faridkot,70472,93343,2175,15333,622,13,45,16,7,936,56161
3,Punjab,46,Bathinda,155456,234702,6021,48112,660,62,156,39,26,2530,336392
3,Punjab,47,Mansa,83315,223023,6298,20670,358,16,111,12,5,2256,341416
3,Punjab,48,Patiala,124148,275744,8462,10359,448,7,29,4,0,4554,1909462
3,Punjab,49,Amritsar,191120,267563,1038,11315,1119,6,41,25,2,2281,469795
3,Punjab,50,Tarn Taran,106421,237717,4755,8638,398,12,7,16,2,1428,175308
3,Punjab,51,Rupnagar,72844,132718,201,6216,303,8,26,15,3,2579,186114
3,Punjab,52,S.A.S Nagar,41699,116311,7749,7296,1974,16,26,18,6,5954,1835237
3,Punjab,53,Sangrur,160487,402475,4184,30580,628,13,102,33,10,5901,2598279
3,Punjab,54,Barnala,64601,144699,1113,10934,301,10,149,5,2,2493,2358341
3,Punjab,669,Fazilka,155016,161979,22993,32038,295,0,194,49,40,2684,62966
3,Punjab,679,Pathankot,76709,29343,1368,8405,711,18,29,34,4,457,951520
8,Rajasthan,99,Ganganagar,636702,200125,233917,303487,751,24,96,1001,5707,1502,72345
8,Rajasthan,100,Hanumangarh,544264,302203,170021,180537,720,41,250,788,17375,969,174059
8,Rajasthan,101,Bikaner,1194729,208251,662136,626769,679,55,8,1828,27357,599,8161
8,Rajasthan,102,Churu,438583,277343,281757,594230,774,8,143,965,19652,633,184844
8,Rajasthan,103,Jhunjhunu,269096,347110,152990,442134,1265,29,237,792,9195,2979,2127197
8,Rajasthan,104,Alwar,241856,1144753,60432,403117,1086,66,330,209,4918,11722,433069
8,Rajasthan,105,Bharatpur,205401,760323,76693,168158,700,1,20,203,1747,15148,196778
8,Rajasthan,106,Dholpur,68757,371410,13830,100811,282,44,83,291,172,2622,3583
8,Rajasthan,107,Karauli,73155,518622,82925,340529,548,0,9,133,2149,9272,10778
8,Rajasthan,108,Sawai Madhopur,77627,301792,110011,256260,653,0,10,328,1990,8197,6454
8,Rajasthan,109,Dausa,151525,526460,59797,311068,589,16,1,203,777,6428,18601
8,Rajasthan,110,Jaipur,691457,1214213,253706,787220,1722,72,9,976,4304,16366,913212
8,Rajasthan,111,Sikar,383541,488798,175454,920453,990,2,21,224,3998,4932,369701
8,Rajasthan,112,Nagaur,573991,545342,446667,1195815,1244,10,30,293,3972,3103,83558
8,Rajasthan,113,Jodhpur,1069027,317852,619468,1640570,1306,27,18,766,13097,1219,32753
8,Rajasthan,114,Jaisalmer,407048,4638,836992,1104272,1106,0,5,4911,34492,785,3160
8,Rajasthan,115,Barmer,905199,222727,1013419,2946662,1944,0,14,2659,25907,279,10636
8,Rajasthan,116,Jalore,299259,587826,416458,352280,2637,0,0,339,4962,33,7247
8,Rajasthan,117,Sirohi,205103,211005,154465,352535,524,2,0,399,3589,74,52819
8,Rajasthan,118,Pali,360871,329807,764787,682447,1421,156,8,468,4745,3847,85584
8,Rajasthan,119,Ajmer,384657,520779,363893,739132,1686,51,3,311,1103,14910,8183545
8,Rajasthan,120,Tonk,171736,437452,219177,319250,1092,13,0,175,580,5608,50258
8,Rajasthan,121,Bundi,193509,325032,55969,306938,906,0,5,252,3056,11652,17492
8,Rajasthan,122,Bhilwara,705423,477272,359901,829826,1484,1,0,490,3657,7336,414746
8,Rajasthan,123,Rajsamand,244731,234272,68347,537215,860,13,0,672,1558,3005,28837
8,Rajasthan,124,Dungarpur,431401,329357,65783,803899,233,3,21,796,2670,28,136557
8,Rajasthan,125,Banswara,657389,361245,7958,720497,347,1357,6,1113,451,117,395045
8,Rajasthan,126,Chittorgarh,379026,473245,26731,488760,1194,74,2,83,2723,1935,62627
8,Rajasthan,127,Kota,216343,240628,22434,137387,506,28,3,283,1862,6619,33365
8,Rajasthan,128,Baran,298103,266017,11392,184809,374,45,1,517,1396,6409,46749
8,Rajasthan,129,Jhalawar,250823,344217,10173,285594,605,50,6,200,1077,5317,16811
8,Rajasthan,130,Udaipur,831496,597128,83081,1360159,1003,10,0,586,2349,124,344163
8,Rajasthan,131,Pratapgarh,375802,206072,23093,417383,245,5,0,120,152,1039,98241
11,Sikkim,241,North District,11918,49,337,3595,25,0,0,0,0,2053,38566
11,Sikkim,242,West District,42639,857,985,30515,72,0,0,0,0,8862,137801
11,Sikkim,243,South District,46589,151,591,27158,0,0,0,0,0,9054,244516
11,Sikkim,244,East District,46864,87,103,29238,18,0,0,2,0,7351,159981
33,Tamil Nadu,602,Thiruvallur,282138,51239,63236,243313,89,29,4,30,0,1973,756033
33,Tamil Nadu,603,Chennai,25588,7789,275,12107,655,4,47,10,0,140,72694
33,Tamil Nadu,604,Kanchipuram,428458,41940,118823,209468,37,5,104,33,0,608,392043
33,Tamil Nadu,605,Vellore,582221,16130,210317,305430,74,8,0,91,0,2288,1866187
33,Tamil Nadu,606,Tiruvannamalai,739467,5114,177712,248410,10,23,55,28,0,5361,453915
33,Tamil Nadu,607,Villupuram,873822,8942,216692,471451,157,20,9,63,0,3662,1615305
33,Tamil Nadu,608,Salem,633437,48411,336885,576380,85,360,0,27,0,6519,5117756
33,Tamil Nadu,609,Namakkal,267796,63328,101866,492711,49,3,1,4,0,8583,48375945
33,Tamil Nadu,610,Erode,340426,87416,197934,420691,337,37,1,149,3,2025,6185870
33,Tamil Nadu,611,The Nilgiris,26095,2494,2502,17585,197,25,14,74,0,473,71834
33,Tamil Nadu,612,Dindigul,297004,27061,172066,348868,883,560,0,59,3,1560,4122258
33,Tamil Nadu,613,Karur,165036,26845,263792,228249,34,6,3,4,0,1397,1039118
33,Tamil Nadu,614,Tiruchirappalli,336903,8792,136163,559063,77,40,2,9,0,1280,1683616
33,Tamil Nadu,615,Perambalur,132472,1028,31089,123719,8,5,0,0,0,670,525684
33,Tamil Nadu,616,Ariyalur,161093,1831,38061,250487,6,16,0,0,0,1998,286423
33,Tamil Nadu,617,Cuddalore,353663,6031,42675,341587,15,161,44,20,0,8280,1054647
33,Tamil Nadu,618,Nagapattinam,251634,7093,32554,486509,69,29,0,1,0,426,564913
33,Tamil Nadu,619,Thiruvarur,200248,1212,1279,290998,42,0,0,5,0,551,370702
33,Tamil Nadu,620,Thanjavur,350527,3749,25025,429251,88,16,1,1,0,610,815455
33,Tamil Nadu,621,Pudukkottai,360299,3522,133569,479440,16,16,0,10,0,273,2199888
33,Tamil Nadu,622,Sivaganga,246623,885,177058,339481,12,0,5,3,0,845,1174770
33,Tamil Nadu,623,Madurai,262725,3873,108429,270564,27,21,0,13,0,323,768019
33,Tamil Nadu,624,Theni,110275,1423,47699,95388,32,40,0,26,0,819,618897
33,Tamil Nadu,625,Virudhunagar,206593,6200,419017,505861,29,0,0,5,0,1384,971527
33,Tamil Nadu,626,Ramanathapuram,88466,493,293621,393956,8,1,0,89,0,1589,618806
33,Tamil Nadu,627,Tuticorin,117605,4760,184606,380917,52,32,1,160,0,1601,703948
33,Tamil Nadu,628,Tirunelveli,298106,14560,216036,379818,42,94,3,139,0,3611,1785777
33,Tamil Nadu,629,Kanniyakumari,70371,1409,224,108901,17,2,0,4,0,1502,933352
33,Tamil Nadu,630,Dharmapuri,359788,25083,89313,228386,51,5,0,124,0,993,4552310
33,Tamil Nadu,631,Krishnagiri,395757,9843,231303,192414,71,13,1,171,0,2823,5974000
33,Tamil Nadu,632,Coimbatore,259917,3170,99642,195781,328,9,10,61,1,1160,8382014
33,Tamil Nadu,633,Tiruppur,294107,27129,331028,261562,230,10,0,15,0,1445,16727394
36,Telangana,532,Adilabad,311163,48649,153202,186322,285,64,1,34,6,1890,554199
36,Telangana,533,Nizamabad,101252,206898,735549,156619,23,2,0,0,0,1749,1719699
36,Telangana,534,Karimnagar,82412,95344,638706,92687,14,0,0,35,7,6573,2168420
36,Telangana,535,Medak,89355,189505,637063,152619,39,0,0,195,0,4594,2458380
36,Telangana,536,Hyderabad,15635,23327,13231,33876,761,24,3,11,31,116,24699
36,Telangana,537,Rangareddi,240826,167018,767125,256632,262,1206,75,16,1,6076,24069700
36,Telangana,538,Mahbubnagar,239883,149637,2302222,280693,80,118,0,201,0,20812,2824158
36,Telangana,539,Nalgonda,203456,309135,1098300,336324,23,0,1,4,0,6728,4435232
36,Telangana,540,Warangal Rural,91917,119476,732481,103591,0,7,0,0,0,8734,2045503
36,Telangana,541,Khammam,141117,375097,667318,190013,2,0,0,61,0,5641,2159090
36,Telangana,641,Nirmal,179045,121193,502576,131866,57,0,0,43,0,2981,501264
36,Telangana,642,Jagitial,47405,124248,610985,97033,6,15,0,0,0,14895,866795
36,Telangana,643,PEDDAPALLI,55946,90633,549286,96449,5,5,0,2,1,3969,1069946
36,Telangana,644,RAJANNA SIRCILLA,43818,73422,388227,87723,40,0,0,5,0,2531,743767
36,Telangana,645,MANCHERIAL,179757,105798,520731,183526,1,11,0,53,0,2259,868144
36,Telangana,646,KAMAREDDY,112157,181068,573769,167831,95,0,0,520,0,5600,1374712
36,Telangana,647,WARANGAL URBAN,38125,67141,387742,54787,7,0,0,7,1,8342,854260
36,Telangana,648,JAYASHANKAR BHUPALAPALLY,168849,123890,420601,156331,0,26,0,0,0,1950,935847
36,Telangana,649,MAHABUBABAD,181554,129628,677881,178035,2,0,0,7,0,7818,1108991
36,Telangana,650,JANGOAN,106628,129656,679929,126668,1,0,0,0,0,3456,872562
36,Telangana,651,BHADRADRI KOTHAGUDEM,283630,172284,267256,255909,7,0,1,0,1,3191,1610547
36,Telangana,652,SANGAREDDY,153829,165273,438757,229029,114,16,6,464,6,6145,1240991
36,Telangana,653,SIDDIPET,126615,177912,801259,183442,14,0,0,47,0,8705,9137424
36,Telangana,654,WANAPARTHY,75089,72531,976832,80608,0,2,0,30,13,8922,765609
36,Telangana,655,NAGARKURNOOL,223475,111755,967926,206403,5,0,0,15,0,11210,2769677
36,Telangana,656,JOGULAMBA GADWAL,75463,58240,576693,67568,27,8,0,0,0,5053,1480149
36,Telangana,657,SURYAPET,95148,289759,779090,140439,1,0,0,39,0,2634,2002987
36,Telangana,658,YADADRI BHUVANAGIRI,104965,158048,650426,147947,410,0,0,178,4,2442,4389080
36,Telangana,659,VIKARABAD,172506,80401,237536,254144,25,38,4,47,0,9947,533667
36,Telangana,660,KUMURAM BHEEM ASIFABAD,264451,49445,160958,259539,0,1,0,17,0,544,455807
36,Telangana,661,MEDCHAL MALKAJGIRI,27068,59895,149401,40020,14,15,0,0,0,2485,3958098
16,Tripura,289,West Tripura,89499,263,683,38248,0,0,0,0,0,23691,0,603293
16,Tripura,290,South Tripura,125692,178,286,59273,1,0,0,0,0,24463,0,657751
16,Tripura,291,Dhalai,90679,958,485,54263,1,0,0,0,0,50504,0,487262
16,Tripura,292,North Tripura,77278,1136,1870,37027,2,1,2,0,0,20860,0,305288
16,Tripura,671,Gomati,101284,668,786,52704,2,0,0,1,2,30034,0,633662
16,Tripura,673,Khowai,67060,87,202,36822,0,0,0,0,0,21496,0,384523
16,Tripura,681,Sepahijala,125849,233,519,50108,2,2,0,9,0,26514,0,820307
16,Tripura,687,Unakoti,61690,3608,629,31759,5,1,0,0,0,8473,0,276160
9,Uttar Pradesh,132,Saharanpur,266504,471973,15605,61682,1668,339,48,37,43,10287,526121
9,Uttar Pradesh,133,Muzaffarnagar,291224,459747,5664,29793,2182,42,225,185,28,8666,22316
9,Uttar Pradesh,134,Bijnor,378290,622405,4022,91889,2162,48,62,53,0,10168,342997
9,Uttar Pradesh,135,Moradabad,176934,408720,2900,96932,1875,18,6,35,0,3572,113771
9,Uttar Pradesh,136,Rampur,106096,353580,6761,80830,1738,20,25,50,1,1698,85648
9,Uttar Pradesh,137,Amroha,216649,514547,1076,75742,847,27,3,11,2,1736,25752
9,Uttar Pradesh,138,Meerut,244585,515704,3828,43470,1958,10,262,102,5,8276,391369
9,Uttar Pradesh,139,Baghpat,145930,316815,2178,16948,1262,173,112,112,111,3580,73995
9,Uttar Pradesh,140,Ghaziabad,100200,213720,914,17397,577,38,85,142,12,2583,159515
9,Uttar Pradesh,141,Gautam Buddha Nagar,90867,264982,1220,18114,540,0,52,91,2,3012,91657
9,Uttar Pradesh,142,Bulandshahr,304321,972027,3793,127975,1807,1549,274,275,1,6332,34890
9,Uttar Pradesh,143,Aligarh,311298,942498,9974,136507,1755,16,814,128,35,6262,210949
9,Uttar Pradesh,144,Hathras,124447,417778,3985,84215,872,45,522,201,95,5274,78121
9,Uttar Pradesh,145,Mathura,214236,576556,24099,64681,1040,87,131,468,252,11360,12612
9,Uttar Pradesh,146,Agra,282788,1066798,18578,147937,1190,109,101,1189,424,14029,91453
9,Uttar Pradesh,147,Firozabad,164313,645558,6584,182510,531,12,152,285,161,6135,37831
9,Uttar Pradesh,148,Mainpuri,139639,592912,10754,266679,808,36,26,168,26,4343,41666
9,Uttar Pradesh,149,Budaun,279790,1107170,12837,176402,3228,73,70,78,4,8327,261876
9,Uttar Pradesh,150,Bareilly,234979,707609,3097,130533,4376,17,51,118,8,4695,175359
9,Uttar Pradesh,151,Pilibhit,160287,220378,603,46890,1152,0,0,16,1,3009,23760
9,Uttar Pradesh,152,Shahjahanpur,261143,605387,3005,113702,1901,5,0,24,5,4545,90381
9,Uttar Pradesh,153,Kheri,468608,836358,18664,486491,1637,58,12,25,0,4645,554985
9,Uttar Pradesh,154,Sitapur,470731,683373,4660,468528,571,26,56,46,3,3862,285081
9,Uttar Pradesh,155,Hardoi,419996,834750,17261,378278,2609,33,33,148,5,11540,71207
9,Uttar Pradesh,156,Unnao,324185,656492,14209,320399,984,7,37,96,2,6917,39660
9,Uttar Pradesh,157,Lucknow,214346,286650,805,160719,441,1,202,97,28,3576,89021
9,Uttar Pradesh,158,Rae Bareli,391858,463692,12060,277338,2231,195,59,24,0,22843,60257
9,Uttar Pradesh,159,Farrukhabad,114665,443701,7880,119358,851,85,17,105,181,3050,8593
9,Uttar Pradesh,160,Kannauj,234517,430954,8209,152089,394,13,213,72,9,1576,3563
9,Uttar Pradesh,161,Etawah,104777,383819,5116,243429,147,18,71,103,305,4029,61157
9,Uttar Pradesh,162,Auraiya,113174,376898,10151,258416,267,0,87,190,2,4414,32121
9,Uttar Pradesh,163,Kanpur Dehat,181231,602713,14243,420847,104,9,10,8,2,1970,24450
9,Uttar Pradesh,164,Kanpur Nagar,175266,494045,8616,292141,323,382,159,52,21,7464,564501
